MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,HouseAge
60,RL,86.0,11065,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1085,GasA,Ex,Y,SBrkr,1970,0,0,2,1,3,1,Ex,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,177,74,0,0,0,0,,,,0,10,New,Partial,281000,0
80,RL,,14112,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152,GasA,TA,Y,SBrkr,1152,1,0,1,0,3,1,TA,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,227,0,0,0,0,0,,,,0,4,WD,Normal,180500,46
160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,630,GasA,TA,Y,SBrkr,1302,0,0,2,1,3,1,TA,Typ,0,,Detchd,Unf,1,TA,TA,Y,185,0,0,0,0,0,,,,0,2,WD,Normal,119500,37
70,RM,60.0,6600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1965,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994,GasA,TA,N,SBrkr,2372,0,0,2,0,4,2,TA,Min2,0,,Attchd,RFn,1,TA,TA,Y,0,287,0,0,0,0,,,,0,12,WD,Normal,107500,117
60,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,832,GasA,TA,Y,SBrkr,1664,0,0,2,1,4,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,28,0,0,259,0,,GdWo,,0,3,WD,Normal,162900,30
20,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1990,Hip,CompShg,WdShing,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,GasA,TA,Y,SBrkr,864,1,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,N,0,0,0,0,0,0,,,,0,4,WD,Normal,115000,51
20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1052,GasA,Gd,Y,SBrkr,1052,1,0,1,1,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,356,0,0,0,0,0,,GdWo,,0,11,WD,Normal,138500,38
20,RL,80.0,8700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,1120,GasA,Gd,Y,SBrkr,1128,1,0,2,0,3,1,TA,Typ,0,,Attchd,RFn,2,TA,TA,Y,192,20,123,0,0,0,,MnPrv,,0,12,WD,Normal,155000,45
180,RM,35.0,3675,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,547,GasA,Gd,Y,SBrkr,1072,1,0,2,0,2,1,TA,Typ,0,,Basment,Fin,2,TA,TA,Y,0,44,0,0,0,0,,,,0,6,New,Partial,140000,1
20,RL,75.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1994,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,1246,GasA,Ex,Y,SBrkr,1246,1,0,1,1,3,1,Gd,Typ,0,,Attchd,RFn,1,TA,TA,Y,218,0,0,0,0,0,,GdPrv,,0,5,WD,Normal,154000,51
60,RL,,10762,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,978,GasA,Ex,Y,SBrkr,1983,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,225000,10
70,RL,,7500,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,771,GasA,Fa,Y,SBrkr,1494,0,0,1,0,3,1,Gd,Typ,2,Gd,Attchd,Unf,1,TA,TA,P,0,0,0,0,224,0,,,,0,11,WD,Normal,177500,67
60,RL,92.0,10120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1165,GasA,Ex,Y,SBrkr,2526,1,0,2,1,4,1,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,309,78,0,0,0,0,,,,0,12,WD,Normal,290000,12
20,RL,73.0,8688,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616,GasA,Ex,Y,SBrkr,1616,0,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,3,TA,TA,Y,208,59,0,0,0,0,,,,0,4,WD,Normal,232000,1
160,RM,32.0,3363,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976,GasA,Ex,Y,SBrkr,1708,0,0,2,0,3,1,Gd,Maj1,0,,Detchd,Unf,2,TA,TA,Y,0,40,0,0,0,0,,,,0,4,WD,Normal,130000,2
20,RL,108.0,13173,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1652,GasA,Ex,Y,SBrkr,1652,1,0,2,0,2,1,Ex,Typ,2,Ex,Attchd,Fin,2,TA,TA,Y,404,102,0,0,0,0,,,,0,11,WD,Normal,325000,3
120,RL,48.0,6955,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1368,GasA,Ex,Y,SBrkr,1368,0,0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,132,35,0,0,0,0,,,,0,9,New,Partial,202500,1
20,RL,60.0,8072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,990,GasA,Ex,Y,SBrkr,990,1,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,64,0,0,0,0,,,,0,5,WD,Normal,138000,15
20,RM,100.0,12000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,924,GasA,Ex,Y,SBrkr,1122,1,0,1,0,2,1,Gd,Typ,0,,Attchd,Unf,2,TA,TA,Y,0,36,0,0,0,0,,GdWo,,0,5,WD,Normal,147000,60
20,RL,,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1278,GasA,Gd,Y,SBrkr,1294,1,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,112,51,0,0,0,0,,GdWo,,0,6,WD,Normal,179200,17
20,RL,100.0,17500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,2002,Gable,CompShg,BrkFace,HdBoard,,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,1902,GasA,TA,Y,SBrkr,1902,1,0,2,0,3,1,Ex,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,0,207,162,0,0,0,,,,0,5,WD,Normal,335000,51
20,RL,68.0,8814,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1274,GasA,Ex,Y,SBrkr,1274,1,0,2,0,3,1,Gd,Typ,0,,Attchd,RFn,2,TA,TA,Y,264,98,0,0,0,0,,,,0,1,New,Partial,203000,2
60,RL,,9572,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1453,GasA,Ex,Y,SBrkr,2810,0,0,2,1,4,1,Gd,Typ,1,Ex,Attchd,RFn,2,Gd,Gd,Y,500,0,0,0,0,0,,,,0,6,WD,Normal,302000,17
60,RL,108.0,14774,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1393,GasA,Ex,Y,SBrkr,2599,0,0,2,1,4,1,Gd,Typ,1,TA,BuiltIn,Fin,3,TA,TA,Y,668,30,0,0,0,0,,,,0,5,WD,Normal,333168,11
20,RL,60.0,8190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,948,GasA,Ex,Y,SBrkr,948,1,0,1,0,3,1,TA,Typ,1,TA,Detchd,Unf,1,TA,TA,Y,0,36,0,0,0,0,,,,0,10,WD,Normal,119000,53
60,RL,85.0,11075,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,952,GasA,TA,Y,SBrkr,2112,0,0,2,1,4,1,TA,Typ,2,Gd,Attchd,Unf,2,TA,TA,Y,280,0,0,0,0,0,,,,0,6,WD,Normal,206900,39
20,RL,61.0,10226,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1622,GasA,Ex,Y,SBrkr,1630,1,0,2,0,3,1,Ex,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,172,42,0,0,0,0,,,,0,1,WD,Normal,295493,1
120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1352,GasA,Ex,Y,SBrkr,1352,0,0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,241,0,0,0,0,,,,0,4,New,Partial,208900,1
20,RL,,14781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1753,GasA,Ex,Y,SBrkr,1787,0,0,2,0,3,1,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,198,150,0,0,0,0,,,,0,8,WD,Normal,275000,5
20,RL,75.0,10215,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,864,GasA,Ex,Y,SBrkr,948,0,0,1,0,3,1,TA,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,2,WD,Normal,111000,53
20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,1478,GasA,Gd,Y,SBrkr,1478,1,0,1,1,3,1,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,114,0,0,0,216,0,,,,0,6,WD,Normal,156500,52
20,RL,,6627,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,,,,0,Floor,TA,N,SBrkr,720,0,0,1,0,2,1,TA,Typ,0,,Detchd,Unf,1,TA,Fa,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,72500,59
60,RL,107.0,10186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,750,GasA,Ex,Y,SBrkr,1923,1,0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,240,39,0,0,0,0,,,,0,6,WD,Normal,190000,18
30,RL,50.0,5330,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,420,GasA,Gd,Y,SBrkr,708,0,0,1,0,2,1,Fa,Typ,0,,,,0,,,Y,164,0,0,0,0,0,,,,0,12,WD,Normal,82500,69
20,RL,75.0,9986,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1795,GasA,Ex,Y,SBrkr,1795,0,0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,49,0,0,0,0,,,,0,2,New,Partial,147000,1
30,RM,40.0,3636,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,796,GasA,Fa,N,SBrkr,796,0,0,1,0,2,1,TA,Typ,0,,,,0,,,N,0,0,100,0,0,0,,MnPrv,,0,1,WD,Normal,55000,86
30,RH,70.0,4270,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,544,GasA,Ex,Y,SBrkr,774,0,0,1,0,3,1,Gd,Typ,0,,,,0,,,Y,0,0,286,0,0,0,,,,0,5,WD,Normal,79000,76
20,RL,60.0,6600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,816,GasA,Ex,Y,SBrkr,816,0,1,1,0,3,1,Gd,Typ,1,Ex,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,10,WD,Normal,130500,26
50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,1510,GasW,Ex,Y,SBrkr,2792,0,0,2,0,5,1,TA,Mod,2,TA,Detchd,Unf,2,Fa,TA,Y,0,547,0,0,480,0,,MnPrv,Shed,1150,6,WD,Normal,256000,88
60,RL,63.0,9084,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,935,GasA,Gd,Y,SBrkr,1632,0,0,2,1,3,1,TA,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,28,0,0,0,0,,,,0,6,WD,Normal,176500,8
20,RL,85.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,1588,GasA,Ex,Y,SBrkr,1588,0,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,144,45,0,0,0,0,,,,0,12,WD,Normal,227000,1
80,RL,55.0,10780,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,911,GasA,Gd,Y,SBrkr,954,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,,,,0,7,WD,Normal,132500,30
20,RL,67.0,8877,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1958,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,816,GasA,Ex,Y,SBrkr,816,1,0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,1,Fa,Fa,Y,0,0,0,0,0,0,,,,0,5,WD,Normal,100000,71
50,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,803,GasA,Ex,Y,SBrkr,1360,0,0,1,1,2,1,Gd,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,65,190,0,0,0,,MnPrv,,0,7,WD,Normal,125500,68
160,RM,24.0,2368,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,Gable,CompShg,HdBoard,HdBoard,,312.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,765,GasA,TA,Y,SBrkr,1365,0,0,1,1,3,1,TA,Min1,0,,Attchd,Unf,2,TA,TA,Y,0,36,0,0,0,0,,,,0,5,WD,Normal,125000,39
20,RL,80.0,9650,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1350,GasA,TA,Y,SBrkr,1334,0,1,2,0,2,1,TA,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,16,0,0,0,0,,,,0,4,WD,Normal,167900,32
90,RL,87.0,9246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1656,GasA,TA,Y,SBrkr,1656,0,0,2,0,4,2,TA,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,211,0,0,0,0,,,,0,11,WD,Normal,135000,35
30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,693,Grav,Fa,N,FuseA,693,0,0,1,0,2,1,Fa,Typ,0,,,,0,,,N,0,20,0,0,0,0,,,,0,3,WD,Normal,52500,65
60,RL,95.0,13450,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,916,GasA,Ex,Y,SBrkr,1861,1,0,2,1,3,1,Gd,Typ,0,,BuiltIn,RFn,2,TA,TA,Y,146,91,0,0,0,0,,,,0,6,WD,Normal,200000,4
20,RL,120.0,9560,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,864,GasA,Ex,Y,SBrkr,864,0,0,1,0,3,1,TA,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,,,,0,6,WD,Normal,128500,34
20,RL,70.0,8294,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,858,GasA,TA,Y,SBrkr,872,0,0,1,0,3,1,TA,Typ,0,,Detchd,Unf,4,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,6,WD,Normal,123000,36
20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1114,GasA,Ex,Y,SBrkr,1114,1,0,1,0,3,1,Gd,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,78,0,0,0,0,,,,0,7,WD,Normal,155000,5
60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1284,GasA,Ex,Y,SBrkr,2169,0,0,2,1,3,1,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,87,0,0,0,0,,,,0,8,WD,Normal,228500,5
50,RL,57.0,7558,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,896,GasA,Gd,Y,SBrkr,1913,0,0,1,1,3,1,TA,Typ,1,TA,Detchd,Unf,2,Fa,Fa,Y,0,0,0,0,0,0,,,,0,3,WD,Normal,177000,81
60,RL,85.0,11103,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,GasA,Ex,Y,SBrkr,1456,0,0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,0,0,0,0,0,,,,0,7,New,Partial,155835,1
30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,960,GasA,Gd,Y,FuseA,960,0,0,1,0,2,1,Fa,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,168,0,0,0,,,,0,7,WD,Normal,108500,87
20,RL,,20781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,2003,Hip,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,1568,GasA,TA,Y,SBrkr,2156,0,0,2,0,3,1,TA,Typ,1,Gd,Attchd,RFn,2,Gd,TA,Y,0,80,0,290,0,0,,,,0,6,WD,Normal,262500,38
20,RL,93.0,15306,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1732,GasA,Ex,Y,SBrkr,1776,1,0,2,0,3,1,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,0,0,0,0,0,0,,,,0,5,New,Partial,283463,1
20,RL,,16196,Pave,,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1482,GasA,Ex,Y,SBrkr,1494,1,0,2,0,3,1,Gd,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,402,25,0,0,0,0,,,,0,8,WD,Normal,215000,9
70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1987,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,Unf,684,OthW,Fa,N,SBrkr,2358,0,0,2,0,4,1,TA,Typ,0,,,,0,,,Y,0,54,20,0,0,0,,,,0,12,WD,Normal,122000,136
